sentence,generalizing,promoting,identity,attribute
En savoir plus sur la Champagne Tags : association paysage du champagneaÿBourgognechampagnecôte de tokajHaut dourohautvillierslavauxSaint-ÉmilionUnescovignoblevignoble champenoisvin effervescentvinification	Vous aimez,0,0,champenois,aimez
“Dom Pérignon aimait les pauvres et faisait du bon vin” (proverbe champenois),0,0,champenois,aimait
"Kamel Ghilas - par la rédaction - 12 mai 2012 - News Reims: Ghilas, ""J'ai vraiment envie de rester l�"" Kamel Ghilas, l'attaquant du Stade de Reims, ne cache pas qu'il aimerait poursuivre son aventure avec le club champenois la saison prochaine",0,0,champenois,aimerait
"""Elle aimait les coteaux champenois rouges et blancs qu’elle servait systématiquement à ses hôtes à table pour les surprendre"", raconte-t-il",0,0,champenois,aimait
"Nous sommes champenois et aimons la convivialité, ce que nous avons retrouvé à Hendaye",0,0,champenois,aimons
"Elle a démarré son parcours par des études Nous aimons raconter les histoires de cha- de lettres classiques et, toujours passion- cun de ces artisans vignerons champenois née par le vin à la fin de sa maîtrise, elle a et transmettre notre passion, partager nos entrepris un master à Bordeaux",0,0,champenois,aimons
13 & 14 Mars Sortie au salon champenois (Reims) pour mes amis qui aiment les Cox,0,0,champenois,aiment les
"Comme nous l’a annoncé Jean-Pierre Caillot, le club champenois aimerait boucler le deal rapidement",0,0,champenois,aimerait
"Nous produisons les vins que nous aimons », assure le dirigeant champenois",0,0,champenois,aimons
"Les auteurs de ce guide, tous férus en la matière, ont pu sillonner, le territoire de l’appellation Champagne, à la rencontre de celles et ceux qui élaborent ce vin que nous aimons tant, dans ce cadre magnifique qu’est le vignoble champenois",0,0,champenois,aimons
"Les quotas en vigueur sont assez élevés pour peser lourdement sur les finances de l’Eglise locale, qui se voit obliger d’employer des Mongols pour tous les prêtres étrangers qui servent sur place",0,0,Mongol,élevés
"Des Indiens d’Amazonie aux Inuits en passant par les Lapons Samis et autres éleveurs Mongols ou Massaïs, les exemples sont nombreux",0,0,Mongol,éleveurs
"Pour le duvet de yack et le cachemire, « Mes Chaussettes Mongoles » s’associe avec les éleveurs accompagnés par l’Avsf (Agronomes et Vétérinaire Sans Frontières)",0,0,Mongol,éleveurs
"En progressant dans l'île envahie par l'ennemi, vous aurez aussi amplement l'occasion de libérer un grand nombre de Lieux occupés par les Mongols : tuer et/ou observer les chefs à leur tête vous permettra d'acquérir de nouvelles postures ( Bon élève)",0,0,Mongol,élève
"Quant à Haydn, il se révéla un professeur décousu et souvent exaspéré par un élève impétueux que le vieux maître surnomma satiriquement ""Grand Mongol""",0,0,Mongol,élève
"Les Mongols créeront le plus grand empire de l’histoire en instaurant une pax mongolika qui, bien que régulièrement interrompue par les conquêtes, atteindra un niveau de civilisation élevée",0,0,Mongol,élevée
"Au nord, il fait élever une double muraille pour se protéger des Mongols, la muraille Sud venant rejoindre la passe de Jiuguan, dans le Gansu",0,0,Mongol,élever
"Car les Mongols, en bons éleveurs nomades, possèdent un savoir-faire de transformation du lait en produits laitiers, mais ils n’ont pas pour habitude d’utiliser du lait, ni même de la crème ou du yaourt, dans des préparations culinaires autres que la confection de bouillies",1,1,Mongol,éleveurs
Les Mongoles qui vivent encore dans la steppe ont ainsi toute la place et l’herbe qu’il faut pour élever les chevaux (remplacé parfois par des motos) qui leur servent à se déplacer et à encadrer les troupeaux de vaches et de moutons,1,1,Mongol,élever
"L’importance de ces résultats est élevée, car les cotes Pot Mongol sont basées sur l’expérience réelle avec les produits",0,0,Mongol,élevé
"Ce sont: l'Opéra Kunqu vieux de 500 ans et connu pour ses mouvements gracieux et ses textes poétiques, le Guqin à sept cordes vieux de 3 000 ans, les Douze Mukams qui sont une suite de 12 morceaux d'ancienne musique ouigoure et les Chants des éleveurs Mongols",0,0,Mongol,éleveurs
Ibn Taymiyya n'entendit absolument pas dire ici qu'il s'agissait de considérer la consommation d'alcool licite pour les Mongols ; il n'entendit pas non plus dire à cet élève de leur fournir de l'alcool pour qu'ils puissent en boire davantage,0,0,Mongol,élève
"Pourquoi sculpter un Apollon, élever un Temple de Zeus, peindre le dôme de la Chapelle Sixtine et de la Mosquée bleue, ciseler la cathédrale de Chartres, quand les yeux du vieux Mongol sont si vifs, ses mains si délicates et si nobles ses intentions",0,0,Mongol,élever
"Extrait sur l'airag, lait de jument fermenté, son importance pour le régime alimentaire des éleveurs et la vie sociale sous la yourte des Mongols (séquence airag à 0:42)",0,0,Mongol,éleveurs
Les Mongols avaient pris toutes les caractéristiques des nomades d'Asie centrale et les avaient élevées au plus haut degré,1,1,Mongol,élevé
"14 Il s’agit des cinq espèces d’animaux élevés par les Mongols: le cheval, le chameau, les bovins, cap (",0,0,Mongol,élevé
"En 1578, Altan Khan de la Tumed Mongols donné Sonam Gyatso, un lama élevé de l'école Gelugpa, le nom Dalaï Lama; Dalaï étant la traduction mongole du nom tibétain Gyatso, ou ""Océan""",0,0,Mongol,élevé
"Et puis, afin d'approfondir le projet de partenariat, six élèves vont partir à Oulan-Bator en juillet, « pour que ce soit un vrai échange avec la possibilité de recevoir également les jeunes Mongols en retour »",0,0,Mongol,élève
Les animaux élevés par les Mongols dépendaient de leur emplacement dans les grandes steppes d'Asie centrale,0,0,Mongol,élevés
"Recevant un bon traitement, elles ont incité d'autres Musulmans à venir du Turkestan pour servir dans l'Armée chinoise de sorte que pendant la Dynastie des Yuan ou Mongols (1280-1368), après la chute du Califat abbasside aux Mongols le nombre de Musulmans en Chine était élevé avec un, Hasan, étant élevé au rang de Ministre (ibid",0,0,Mongol,élevé
"Interrogée sur le message qu'elle avait pour le président climatosceptique américain Donald Trump, qui pourrait se retrouver comme elle à l'ONU à l'occasion du sommet sur le climat le 23 septembre, elle a semblé peu optimiste",0,0,américain,optimiste
"Ensuite, j’ai défini de me allumer à un serveur américain optimisé pour Netflix pour voir si mes vitesse allait augmenter",0,0,américain,optimisé
La croyance optimiste dans la réussite individuelle apparaît comme intrinsèquement liée à la civilisation américaine,1,1,américain,optimiste
"» A quelques jours de l'ouverture du tournoi de la porte d'Auteuil à Paris, le directeur général, reste cependant optimiste, déplorant toutefois l'absence de deux grandes championnes américaines : Serena Williams et Lindsay Davenport",0,0,américain,optimiste
"Lors de l’événement Web Summit à Lisbonne au Portugal, le milliardaire américain Tim Draper s’est de nouveau montré très optimiste concernant l’avenir du Bitcoin",0,0,américain,optimiste
"Lors de sa dernière réunion politique d'une année tumultueuse, lorsqu'elle a été incitée à réduire les taux d'intérêt à trois reprises pour prévenir un ralentissement alimenté en grande partie par la guerre commerciale du président Donald Trump, la banque centrale américaine a donné un ton remarquablement optimiste, confiante dans les mesures qu'elle avait prises fonctionnent loin",0,0,américain,optimiste
"Les plus optimistes au sujet d'un 'QE3' ont été un peu refroidis jeudi par l'intervention de James Bullard, un haut responsable de la Réserve Fédérale américaine, qui a relativisé le diagnostic négatif de la réunion (FOMC) du 1er août, ce qui remet en cause le scénario d'une action immédiate de l'institution américaine",0,0,américain,optimistes
"""Nous sommes optimistes sur le fait d'avoir des conversations très productives cette semaine"", a dit la ministre des Affaires étrangères canadienne Chrystia Freeland, qui est arrivée dans la capitale américaine mardi pour prendre en main les discussions sur ce dossier crucial pour l'économie canadienne",0,0,américain,optimistes
"Alors, pour être en règle face à l’IRS (administration fiscale américaine), et maîtriser les déclarations d’impôts nationales ou optimisées pour l’international : le mieux c’est de recourir à un expert comptable qui mieux qu’un autre comprendra vos besoins",0,0,américain,optimisées
"""Nos prévisions sont de moins en moins optimistes"", a souligné l'universitaire nommé au FMI en septembre 2015, et qui était auparavant conseiller économique du président américain, Barack Obama",0,0,américain,optimistes
"Elle s’éloigne ainsi de l’optimisme américain, qui ne tombe qu’après Hiroshima, les États-Unis continuant à produire jusqu’en 1945 des articles à la tonalité très optimiste",0,0,américain,optimiste
"Ces déclarations surviennent au lendemain de celles du secrétaire d'Etat américain John Kerry, plus optimiste, qui a assuré que les deux parties allaient intensifier leur dialogue",0,0,américain,optimiste
"Il annonçait, peut-être avec un optimisme excessif, les « premiers signaux positifs pour l’économie américaine », avec une forte progression des ventes de maisons individuelles et des commandes de biens durables aux États-Unis",0,0,américain,optimisme
"com : Vous semblez donc optimiste sur un rebond du marché, malgré la flambée du pétrole, les records de faiblesse du dollar, et les incertitudes sur l'orientation de l'économie américaine",0,0,américain,optimiste
"Les dirigeants de JPMorgan Chase et Bank of America, les deux premières banques américaines par les actifs, ont exprimé leur optimisme pour 2017 après avoir donné le coup d'envoi de la saison des résultats avec des chiffres positifs",0,0,américain,optimisme
Sous les statistiques optimistes de la croissance économique américaine se cache le fait hideux qu’elle est le résultat d’une exonération fiscale accordée aux sociétés transnationales pour les inciter à rapatrier leurs bénéfices,0,0,américain,optimistes
